博主主页,博主昵称,发布时间,微博内容,微博地址,微博来源,评论,赞,转发
https://weibo.com/1690096167?refer_flag=1001030103_,justineyj,2011-03-11 18:49,【视频：震后日本炼油厂爆炸瞬间 好似原子弹爆炸】日本发生8.9级地震，以上是震后日本炼油厂爆炸瞬间视频。O网页链接,https://weibo.com/1618051664/3z4CYaeI2n?refer_flag=1001030103_,微博 weibo.com,0,0,1
https://weibo.com/1618051664?refer_flag=1001030103_,头条新闻,2011-03-11 18:59,【日本福岛第1核电站发生异常 可能泄漏放射物质】据日本《读卖新闻》今日消息，据日本福岛县灾害对策本部下午发布报告称，由于地震影响，福岛第1、第2号核电站机组全部自动停止，但原子反应堆冷却系统未及时恢复，2-3日后将很有可能发生放射物质泄漏危险。O网页链接,https://weibo.com/1618051664/bSBYXZ?refer_flag=1001030103_,微博 weibo.com,500,0,1457
https://weibo.com/1921661277?refer_flag=1001030103_,新生柠檬,2011-03-11 18:59,电视上看，日本核电站地面好象受地震影响有个大裂缝。,https://weibo.com/1921661277/bSBWAx?refer_flag=1001030103_,S60客户端,3,0,0
https://weibo.com/1857006724?refer_flag=1001030103_,大水大水就是我,2011-03-11 18:59,⑶ 我国主要的核电站：广东-大亚湾、岭澳；浙江-秦山；江苏-田湾等。 建设原因：① 常规能源分布少； ② 人口集中，工农业发达，能源需求大； ③ 核电站运输量小，地区适应性强。,https://weibo.com/1857006724/bSBVs3?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1658436064?refer_flag=1001030103_,此微博号终止使用,2011-03-11 18:41,已经确认日本女川核电站机房在大地震后着火。,https://weibo.com/1912386535/3f4CYafESG?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1926343151?refer_flag=1001030103_,虹色luxury,2011-03-11 18:59,原子核电站出于紧急戒备状态，目前还没有探测出有泄漏,https://weibo.com/1926343151/bSBTE3?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1868114283?refer_flag=1001030103_,CN_屋里撒浪_Ling,2011-03-11 17:50,恐怖！日本的核电站真的出问题了……福岛核发电异常，有放射性泄漏可能。,https://weibo.com/1893150185/3J4CYa9e8h?refer_flag=1001030103_,微博 weibo.com,1,0,1
https://weibo.com/1177286023?refer_flag=1001030103_,罗卜斯基,2011-03-11 18:59,#日本地震#导致1处核电站起火爆炸,https://weibo.com/1177286023/bSBOG5?refer_flag=1001030103_,微博 weibo.com,0,0,1
https://weibo.com/1914585460?refer_flag=1001030103_,油爆菊花半遮面,2011-03-11 18:58,希望民众挺过来 《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1914585460/bSBNUt?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1825189772?refer_flag=1001030103_,唧唧_yy,2011-03-11 18:09,【日本8.9级强震已造成29人死亡 1处核电站起火】日本今日下午遭遇的8.9级强震目前已造成至少29人死亡，40人失踪。O网页链接；地震还导致宫城县女川町1处核电站起火爆炸，生产程序被迫中断。O网页链接,https://weibo.com/1618051664/3f4CYabdEv?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1455652621?refer_flag=1001030103_,刘征_道家风-儒家人-佛家心,2011-03-11 18:58,中新网3月11日 据外媒最新消息，日本11日下午遭遇的8.9级强震目前已造成至少26人死亡，30人失踪。 　　另据报道，地震还导致宫城县女川町1处核电站起火爆炸，生产程序被迫中断。 《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1455652621/bSBK8B?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1906527147?refer_flag=1001030103_,锦江刺猬,2011-03-11 18:58,《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1906527147/bSBHlJ?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1369036655?refer_flag=1001030103_,Mike隋毅,2011-03-11 18:58,政府宣布核电站并无核泄漏，但首相下令紧急关闭核电站。 #东京~日本~本州岛~地震~海啸,https://weibo.com/1369036655/bSBFfr?refer_flag=1001030103_,微博 weibo.com,1,0,0
https://weibo.com/1845864154?refer_flag=1001030103_,看看新闻KNEWS,2011-03-11 18:58,【最新消息】日本震区4座核电站已经关闭,https://weibo.com/1845864154/bSBF3j?refer_flag=1001030103_,微博 weibo.com,0,0,1
https://weibo.com/1748679165?refer_flag=1001030103_,花果山一員,2011-03-11 18:53,日本经产省原子力安全保安院称，日本东京时间下午4点，从东京电力公司发来紧急信息：东京电力福岛县第一原子能发电所的1号与2号机，冷却炉心的聚急炉心冷却系统（ECCS）有可能没能运作。ECCS是用来冷却原子炉的，它不运作，原子炉的余热继续下去，会导致原子炉炉心熔化掉，这将导致核泄漏。,https://weibo.com/1638782947/3z4CYafs0e?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1915503330?refer_flag=1001030103_,还是睡不醒的老谭,2011-03-11 18:58,据日本《读卖新闻》报道，日本福岛县灾害对策本部发布报告称，由于地震影响，福岛第1、第2号核电站机组全部自动停止，但原子反应堆冷却系统未及时恢复，2-3日后将很有可能发生放射物质泄漏危险。,https://weibo.com/1915503330/bSBEJB?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1396388657?refer_flag=1001030103_,U不准掉头,2011-03-11 18:54,据日本媒体报道，鉴于核电站有可能发生放射物泄漏，首相菅直人将发表核电紧急事态声明,https://weibo.com/1396388657/bSAPSd?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1913354085?refer_flag=1001030103_,崔树林9570,2011-03-11 18:54,《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1913354085/bSAPjr?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1875741025?refer_flag=1001030103_,瞬X间,2011-03-11 18:54,《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1875741025/bSAOcX?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1652862530?refer_flag=1001030103_,芬梨道,2011-03-11 18:53,日本四座核电站已安全关闭: 国际原子能机构说， 日本四座核电站已经安全关闭。,https://weibo.com/1652862530/bSAGCp?refer_flag=1001030103_,微博 weibo.com,1,0,2
https://weibo.com/1918661605?refer_flag=1001030103_,Eraky-jasonlee,2011-03-11 18:53,日本地震导致1处核电站起火爆炸 O网页链接  （转自 @头条新闻）,https://weibo.com/1918661605/bSAEap?refer_flag=1001030103_,新浪新闻中心,0,0,0
https://weibo.com/1702925432?refer_flag=1001030103_,第一财经,2011-03-11 18:53,据日本媒体报道，日本宫城县一家核电站有一栋建筑在地震后起火。,https://weibo.com/1702925432/bSADxP?refer_flag=1001030103_,微博 weibo.com,7,0,11
https://weibo.com/1910106253?refer_flag=1001030103_,乖乖哝嘀咚no1,2011-03-11 18:53,好 好 好 《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1910106253/bSAD6t?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1924257925?refer_flag=1001030103_,巫小琼,2011-03-11 18:47,【日本强震实时报道】- 日本时事通讯社（Jiji Press）发布的一张照片显示，东京的地标性建筑东京塔的顶部已因地震弯曲。点击看图：O网页链接。O网页链接,https://weibo.com/1649159940/3z4CYaeNH2?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1223430992?refer_flag=1001030103_,枪手爱和平,2011-03-11 18:52,上海日报：已经确认日本女川核电站机房在大地震后着火。,https://weibo.com/1895431523/3f4CYagJfa?refer_flag=1001030103_,微博 weibo.com,0,0,1
https://weibo.com/1950931827?refer_flag=1001030103_,heywire,2011-03-11 18:52,#东京~日本~本州岛~地震~海啸#  ·动态：本州核电站进入非正常状态,https://weibo.com/1950931827/bSAu7b?refer_flag=1001030103_,微博 weibo.com,3,0,2
https://weibo.com/1770249293?refer_flag=1001030103_,洒一地,2011-03-11 18:51,【日本地震：实拍炼油厂爆炸瞬间】北京时间3月11日13点46分，日本本州岛附近海域发生里氏8.8级地震。地震引发日本一炼油厂爆炸，现场画面似原子弹爆炸。O网页链接  滚动视频集：O网页链接,https://weibo.com/1640601392/3f4CYagThl?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1929308411?refer_flag=1001030103_,勇者仁心,2011-03-11 18:52,《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1929308411/bSAq2F?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1789442567?refer_flag=1001030103_,木了个落新年来个新气象,2011-03-11 16:29,[@有报天天读 火线观察］ 图：日本等待救援的百姓！！！[Breaking News正在直播 点击 O凤凰直播 ]日本８．８级大地震 !!!!福岛第1和第2核电站7座核反应堆因发生地震已全部自动停止运转。／观测到最高4.2米的大海啸。许多汽车被冲走。,https://weibo.com/1668744687/3z4CYa1loy?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1974589681?refer_flag=1001030103_,veniwu,2011-03-11 18:52,日本福岛第1核电站发生异常 或发生放射物质泄漏。 据日本《读卖新闻》3月11日消息，据日本福岛县灾害对策本部11日下午发布报告称，由于地震影响，福岛第1、第2号核电站机组全部自动停止，但原子反应堆冷却系统未及时恢复，2-3日后将很有可能发生放射物质泄漏危险。,https://weibo.com/1974589681/bSAnMR?refer_flag=1001030103_,微博 weibo.com,0,0,2
https://weibo.com/1895431523?refer_flag=1001030103_,大公報-大公網,2011-03-11 18:52,上海日报：已经确认日本女川核电站机房在大地震后着火。,https://weibo.com/1895431523/bSAmwb?refer_flag=1001030103_,微博 weibo.com,4,0,29
https://weibo.com/1919098955?refer_flag=1001030103_,一只葫芦小菲菲,2011-03-11 17:52,日本宫城县女川（Onagawa）核电厂发生火情。,https://weibo.com/1893801487/3z4CYa7SuB?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1318495391?refer_flag=1001030103_,呆呆牙,2011-03-11 18:09,【日本8.9级强震已造成29人死亡 1处核电站起火】日本今日下午遭遇的8.9级强震目前已造成至少29人死亡，40人失踪。O网页链接；地震还导致宫城县女川町1处核电站起火爆炸，生产程序被迫中断。O网页链接,https://weibo.com/1618051664/3f4CYabdEv?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/2011255785?refer_flag=1001030103_,手机用户2011255785,2011-03-11 18:44,《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/2011255785/bzrEF0?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1086488202?refer_flag=1001030103_,流浪汉的流浪,2011-03-11 18:44,有核电站一栋建筑起火，不知道是不是涉嫌放射性。,https://weibo.com/1086488202/bSyQVL?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1253661165?refer_flag=1001030103_,ranjea,2011-03-11 17:15,日本仙台核电站冲天火光，像不像蘑菇云？,https://weibo.com/1767525171/3f4CYa753U?refer_flag=1001030103_,S60客户端,0,0,0
https://weibo.com/1141315774?refer_flag=1001030103_,榆树人民广播电台,2011-03-11 18:12,#快讯#【日本媒体称地震后核电站放射物可能发生泄漏】北京时间今天13:46，日本本州岛东北部宫城县以东海域发生强烈地震，最初报出的震级为7.9，日本气象厅刚刚又修正了震级为8.8。据日本媒体报道，鉴于核电站有可能发生放射物泄漏，首相菅直人将发表核电紧急事态声明。,https://weibo.com/1496814565/3f4CYac6PG?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1497023441?refer_flag=1001030103_,Bastenwang-丰伟,2011-03-11 18:09,【日本8.9级强震已造成29人死亡 1处核电站起火】日本今日下午遭遇的8.9级强震目前已造成至少29人死亡，40人失踪。O网页链接；地震还导致宫城县女川町1处核电站起火爆炸，生产程序被迫中断。O网页链接,https://weibo.com/1618051664/3f4CYabdEv?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1854567575?refer_flag=1001030103_,爱维恰的欧洲火锅毒,2011-03-11 18:44,宫城附近核电站起火【？貌似不是爆炸？,https://weibo.com/1854567575/bSyLT5?refer_flag=1001030103_,微博 weibo.com,1,0,0
https://weibo.com/1847675703?refer_flag=1001030103_,微速报,2011-03-11 18:44,据日本福岛县灾害对策本部11日下午发布报告称，由于地震影响，福岛第1、第2号核电站机组全部自动停止，但原子反应堆冷却系统未及时恢复，2-3日后将很有可能发生放射物质泄漏危险。,https://weibo.com/1847675703/bSyLeV?refer_flag=1001030103_,微博 weibo.com,6,0,3
https://weibo.com/1717294125?refer_flag=1001030103_,静焱YX,2011-03-11 18:43,核泄露，全人类的灾难… 《日本媒体称地震后核电站放射物可能发生泄漏》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1717294125/bSyIi3?refer_flag=1001030103_,手机新浪网,4,0,2
https://weibo.com/1776510953?refer_flag=1001030103_,黄晓明时尚界的宠儿,2011-03-11 18:43,这次地震我真希望日本人死光，希望他们的核电站爆炸让他们全死，靠近日本核电站的同胞们你们赶快离开，我们从现在开始要抵制日货。,https://weibo.com/1776510953/bSyFyd?refer_flag=1001030103_,uc浏览器ios,2,0,0
https://weibo.com/1758472011?refer_flag=1001030103_,DASHU114,2011-03-11 17:58,【视频：菅直人就日本地震发表讲话（中文字幕版）】首相菅直人要求国民冷静。核电站设备并没有受到损坏。政府将采取一切可能的措施，使地震的破坏降至最低程度。 《视频:菅直人就日本地震发表讲话》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1712686623/3f4CYa8xUb?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1883057902?refer_flag=1001030103_,Tiger涂逊,2011-03-11 18:43,日本今日地震导致宫城县女川町1处核电站起火爆炸-----------一个字：惨！祝日本灾民早日走出困境,https://weibo.com/1883057902/bSyzWf?refer_flag=1001030103_,iPhone客户端,0,0,2
https://weibo.com/1859683870?refer_flag=1001030103_,夏芯草,2011-03-11 17:50,恐怖！日本的核电站真的出问题了……福岛核发电异常，有放射性泄漏可能。,https://weibo.com/1893150185/3J4CYa9e8h?refer_flag=1001030103_,微博 weibo.com,4,0,1
https://weibo.com/1764127564?refer_flag=1001030103_,程序媛,2011-03-11 18:43,"曰本强震致核电站爆炸？Omg, bless",https://weibo.com/1764127564/bSyxTr?refer_flag=1001030103_,博众资讯视觉版客户端,0,0,0
https://weibo.com/1893806733?refer_flag=1001030103_,B-B-B-Side,2011-03-11 18:42,[2/2]宫城县北部发生里氏8.8级特大地震。地震发生后，宫城县女川核电站已自动停止运行。日本政府立即做出反应，设立了官邸对策室，所有内阁成员立即到官邸集中。大家为为日本祈祷吧。,https://weibo.com/1893806733/bSyukd?refer_flag=1001030103_,uc浏览器ios,0,0,0
https://weibo.com/1827290577?refer_flag=1001030103_,不是瓷器的花口,2011-03-11 17:47,转载: @王子搞基中 转载: @HAL自閉沒治 目前已经确认的假消息。1，核电站没有爆炸，在受灾后核电站已经全部自动停运，没有任何放射性物质泄露。2，仙台没有沉没，只是海水漫过了好几层楼。3，目前确定有灾难性影响的海啸影响范围只有台湾，福建浙江等等沿海地区不会受到灾难性影响。请造谣的自重。,https://weibo.com/1652680720/l4EQf8885?refer_flag=1001030103_,FaWave,0,0,0
https://weibo.com/1306754057?refer_flag=1001030103_,啵_菠,2011-03-11 18:09,【日本8.9级强震已造成29人死亡 1处核电站起火】日本今日下午遭遇的8.9级强震目前已造成至少29人死亡，40人失踪。O网页链接；地震还导致宫城县女川町1处核电站起火爆炸，生产程序被迫中断。O网页链接,https://weibo.com/1618051664/3f4CYabdEv?refer_flag=1001030103_,微博 weibo.com,1,0,0
https://weibo.com/1416650522?refer_flag=1001030103_,八平米,2011-03-11 18:42,《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1416650522/bSymw9?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1912386535?refer_flag=1001030103_,上海日报-SHINE,2011-03-11 18:41,已经确认日本女川核电站机房在大地震后着火。,https://weibo.com/1912386535/bSyksN?refer_flag=1001030103_,微博 weibo.com,3,0,9
https://weibo.com/2001054721?refer_flag=1001030103_,又废马达又费电,2011-03-11 18:41,刚才看凤凰资讯台新闻说有一座核电站的冷却核反应堆的柴油机全部无法运行，核电站处于紧急状态！,https://weibo.com/2001054721/bSyjVN?refer_flag=1001030103_,S60客户端,0,0,0
https://weibo.com/1734146877?refer_flag=1001030103_,存在感弱到爆的罪攻君,2011-03-11 15:35,#東京地震大海嘯#超過10米高度的海嘯~~~從日本NHK電視台的即時轉播可以看到，已經有海嘯衝進岩手縣海岸區，海浪淹過漁港、橋面，許多車子也都被淹在水裡面，船隻被沖走，甚至有房屋隨波逐流.....太可怕了!!![驚恐],https://weibo.com/1742930277/3z4CY9BrV7?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1339641741?refer_flag=1001030103_,打不倒的毛毛,2011-03-11 18:41,(1/2)日本地震以后，网上到处都是关于地震的报道，可是说的都是神马日本半岛沉没，核电站爆炸，日本伤亡无数等报道，而且竟然还有人在幸灾乐祸！但是刚刚回家看电视，目前死亡人数是29人。我前面的同学现在还在高兴，MLGB的。就算日本和中国有再大的仇恨，可这关百姓什么事？要真的是个人现在就应,https://weibo.com/1339641741/bSyi5b?refer_flag=1001030103_,短信,1,0,1
https://weibo.com/1133939342?refer_flag=1001030103_,津门逍遥客zfq,2011-03-11 18:41,日本发生8.9级地震…核电站不会遭到破坏吧？,https://weibo.com/1133939342/bSyfsF?refer_flag=1001030103_,uc浏览器ios,0,0,0
https://weibo.com/1832866391?refer_flag=1001030103_,國老1947二窗口,2011-03-11 17:58,【视频：菅直人就日本地震发表讲话（中文字幕版）】首相菅直人要求国民冷静。核电站设备并没有受到损坏。政府将采取一切可能的措施，使地震的破坏降至最低程度。 《视频:菅直人就日本地震发表讲话》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1712686623/3f4CYa8xUb?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1971581437?refer_flag=1001030103_,陆轶鸣不要V,2011-03-11 18:41,据说⋯⋯福岛的核电站出问题了⋯⋯BLESS,https://weibo.com/1971581437/bSydnz?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1912174623?refer_flag=1001030103_,北京四达贝克斯公司,2011-03-11 18:41,2011年3月7日，辽宁红沿河核电站1号机组数字化仪控系统（DCS）LOT3包，在北京广利核系统工程有限公司永丰基地出厂，至此，1号机组全厂DCS系统全部设备已顺利完成交付。,https://weibo.com/1912174623/bSycvN?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1393733724?refer_flag=1001030103_,走自己的路做自己的主人,2011-03-11 18:41,日本又地震了 《日本媒体称地震后核电站放射物可能发生泄漏》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1393733724/bSybu7?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1993290547?refer_flag=1001030103_,远景8606,2011-03-11 18:38,惨 《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1993290547/bSxA4X?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1579606361?refer_flag=1001030103_,微博淘气猫,2011-03-11 18:38,《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1579606361/bSxzJn?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1913399565?refer_flag=1001030103_,琉璃厂大妞,2011-03-11 18:32,分享图片,https://weibo.com/1969709111/3z4CYaeEKA?refer_flag=1001030103_,微博 weibo.com,1,0,1
https://weibo.com/1704024994?refer_flag=1001030103_,凤凰网非常道,2011-03-11 18:37,日本首相菅直人称地震未损坏核电站 呼吁国民冷静 O网页链接,https://weibo.com/1704024994/bSxv87?refer_flag=1001030103_,微博 weibo.com,0,0,1
https://weibo.com/1958891187?refer_flag=1001030103_,新闻资讯中心,2011-03-11 18:37,【日本地震导致1处核电站建筑起火】据日本媒体１１日报道，日本宫城县一家核电站有一栋建筑在地震后起火。地震已在宫城县、东京市区等地造成多人受伤。当地时间１４时４６分日本发生里氏８．９级地震，震中在宫城县仙台市以东约１３０公里处的海中，震源深度２４公里。该地区随后又发生较强余震。,https://weibo.com/1958891187/bSxtVH?refer_flag=1001030103_,微博 weibo.com,0,0,1
https://weibo.com/1871375820?refer_flag=1001030103_,奶酪夜宵,2011-03-11 18:37,地震导致宫城县女川町1处核电站起火爆炸，生产程序被迫中断。,https://weibo.com/1871375820/bSxqBL?refer_flag=1001030103_,微博 weibo.com,0,0,3
https://weibo.com/1864691512?refer_flag=1001030103_,_阿黄花菜,2011-03-11 18:37,天呐 《日本媒体称地震后核电站放射物可能发生泄漏》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1864691512/bSxlDr?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1656180240?refer_flag=1001030103_,林卿颖,2011-03-11 18:36,【日本海啸地图】目前日本55座核电站停止运转，丢失了1/3的电力。下图颜色标示了受地震和海啸威胁的不同程度。红色是最高威胁。可怜，红线黄线里面居住了大部分的人口，包括东京、仙台、横滨、名古屋、神户。via@北京厨子,https://weibo.com/1656180240/bSxkyH?refer_flag=1001030103_,微博 weibo.com,1,0,5
https://weibo.com/1870396683?refer_flag=1001030103_,TOM-中国篮球频道,2011-03-11 18:36,北京时间今天13:46，日本本州岛东北部宫城县以东海域发生强烈地震，最初报出的震级为7.9，日本气象厅刚刚又修正了震级为8.8。  据日本媒体报道，鉴于核电站有可能发生放射物泄漏，首相菅直人将发表核电紧急事态声明。O网页链接,https://weibo.com/1870396683/bSxjhd?refer_flag=1001030103_,微博 weibo.com,1,0,0
https://weibo.com/1401404335?refer_flag=1001030103_,飞机不带倒档,2011-03-11 18:36,中国还发展核电那，唉！！ 《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1401404335/bSxc0z?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1668744687?refer_flag=1001030103_,有报天天读,2011-03-11 18:36,[华人亲历：吓死了 ][ 自卫队震后一小时出动O网页链接 ]专题：日本8.9级大地震 视频直播·快讯：至少已29人死亡 海啸高达10米 视频集 ·动态：本州核电站进入非正常状态 宫城县伤亡严重 ·救援：通讯中断半小时恢复·影响：成田机场关闭 新干线停运 炼油厂着火 ·现场：海啸上3楼 ·,https://weibo.com/1668744687/bSxbNz?refer_flag=1001030103_,微博 weibo.com,10,0,24
https://weibo.com/1948780044?refer_flag=1001030103_,_Stan1ey_,2011-03-11 18:09,【日本8.9级强震已造成29人死亡 1处核电站起火】日本今日下午遭遇的8.9级强震目前已造成至少29人死亡，40人失踪。O网页链接；地震还导致宫城县女川町1处核电站起火爆炸，生产程序被迫中断。O网页链接,https://weibo.com/1618051664/3f4CYabdEv?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1368805177?refer_flag=1001030103_,辽视第一时间,2011-03-11 18:36,国际原子能机构在地震发生后第一时间收到国际地震安全中心有关日本东海岸强震的报告。该机构表示，日本邻近地震中心地区的4座核电站均已“安全关闭”，目前他们正与日本相关部门就进一步的细节问题进行确认。O网页链接,https://weibo.com/1368805177/bSx9Ih?refer_flag=1001030103_,微博 weibo.com,2,0,2
https://weibo.com/1806454552?refer_flag=1001030103_,四季旅程,2011-03-11 18:36,《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1806454552/bSx9gv?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1403842397?refer_flag=1001030103_,Mollybeijing,2011-03-11 15:35,#東京地震大海嘯#超過10米高度的海嘯~~~從日本NHK電視台的即時轉播可以看到，已經有海嘯衝進岩手縣海岸區，海浪淹過漁港、橋面，許多車子也都被淹在水裡面，船隻被沖走，甚至有房屋隨波逐流.....太可怕了!!![驚恐],https://weibo.com/1742930277/3z4CY9BrV7?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1967535681?refer_flag=1001030103_,梦想家商博良,2011-03-11 18:35,马拉个巴子的，小日本，核电站爆了吧，死切！！！,https://weibo.com/1967535681/bSx6a3?refer_flag=1001030103_,微博手机版,0,0,0
https://weibo.com/1625147444?refer_flag=1001030103_,BiaJiiii,2011-03-11 18:35,日本地震导致1处核电站起火爆炸 O网页链接  （转自 @头条新闻） 地震好地震好~撒花~,https://weibo.com/1625147444/bSx2M1?refer_flag=1001030103_,新浪新闻中心,1,0,0
https://weibo.com/1731386623?refer_flag=1001030103_,JasonWilliamsNMSL,2011-03-11 18:35,日本仔地震哇…噢耶耶耶…核电站爆炸？抵死啦扑街…MJ啊…你在上天之灵一定要保佑日本早日沉没啊…耶！！！,https://weibo.com/1731386623/bSx0O1?refer_flag=1001030103_,S60客户端,0,0,0
https://weibo.com/1715909811?refer_flag=1001030103_,猫绒绒mia,2011-03-11 15:35,#東京地震大海嘯#超過10米高度的海嘯~~~從日本NHK電視台的即時轉播可以看到，已經有海嘯衝進岩手縣海岸區，海浪淹過漁港、橋面，許多車子也都被淹在水裡面，船隻被沖走，甚至有房屋隨波逐流.....太可怕了!!![驚恐],https://weibo.com/1742930277/3z4CY9BrV7?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1848093475?refer_flag=1001030103_,熊和老虎,2011-03-11 18:35,#东京~日本~本州岛~地震~海啸#核电站别整成切尔诺贝利，要不咱们也完了。,https://weibo.com/1848093475/bSwZhv?refer_flag=1001030103_,微博 weibo.com,0,0,0
https://weibo.com/1306757144?refer_flag=1001030103_,黄小丫头爱扣肉,2011-03-11 17:50,恐怖！日本的核电站真的出问题了……福岛核发电异常，有放射性泄漏可能。,https://weibo.com/1893150185/3J4CYa9e8h?refer_flag=1001030103_,微博 weibo.com,2,0,0
https://weibo.com/1951570591?refer_flag=1001030103_,贤智1951570591,2011-03-11 18:35,《地震已致26死核电站起火爆炸》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1951570591/bSwXLd?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/2000637133?refer_flag=1001030103_,饮茶狂魔,2011-03-11 18:35,核电站爆炸,https://weibo.com/2000637133/bSwXLZ?refer_flag=1001030103_,uc浏览器ios,0,0,0
https://weibo.com/1503593522?refer_flag=1001030103_,基范民几万年没换微博名居然换了,2011-03-11 17:50,恐怖！日本的核电站真的出问题了……福岛核发电异常，有放射性泄漏可能。,https://weibo.com/1893150185/3J4CYa9e8h?refer_flag=1001030103_,微博 weibo.com,0,0,1
https://weibo.com/1916997175?refer_flag=1001030103_,大旗网,2011-03-11 18:35,日本一座核电厂起火，震中附近4座核电站均安全关闭。O网页链接 图为日本千叶县市原市炼油厂储油罐发生连环爆炸。,https://weibo.com/1916997175/bSwWYT?refer_flag=1001030103_,微博 weibo.com,3,0,3
https://weibo.com/1867903025?refer_flag=1001030103_,冷月葬花520,2011-03-11 18:34,#地震##酷6网#实拍地震引发工厂熊熊大火 核电站关闭O网页链接,https://weibo.com/1867903025/bSwNfH?refer_flag=1001030103_,微博 weibo.com,1,0,2
https://weibo.com/1706560515?refer_flag=1001030103_,我有快乐,2011-03-11 18:34,《日本媒体称地震后核电站放射物可能发生泄漏》 O网页链接（ 来自@手机新浪网 ）,https://weibo.com/1706560515/bSwKY1?refer_flag=1001030103_,手机新浪网,0,0,0
https://weibo.com/1883974251?refer_flag=1001030103_,看风景的小蚂蚁,2011-03-11 18:34,地震已致26死核电站起火爆炸 O网页链接 写点评论吧（500字内）,https://weibo.com/1883974251/bSwK4p?refer_flag=1001030103_,uc浏览器ios,0,0,0
